date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-04-26,Academic Chain,1,1,0.25224505043657036,-0.0030063817100948603,54.90754245002139,51.06773431495353,-0.0008189144329081299,-0.0015547071000081105,0.0007357926670999806,31.739170575930615,31.517364867651164,28.74395179931352,29.78984770943968,30.01988969614736,0,0,48.142975592544694,0.00969386149406172,0.018512083938894093,-0.008818222444832373,Bearish,-0.3038954308875493,-0.005793503967221542,-0.918288108086306,-0.013673039992444389,-1.0,30.36204492969647,16.76471986005883,-0.4542759701388289,sector,,disabled,none,0,27,0.0,
2026-04-27,Academic Chain,1,1,0.24811780912046905,0.2164973829398087,51.45081732261166,54.6669984823685,-0.0009044116947190539,-0.0014246480189502994,0.0005202363242312455,37.1197572890865,34.47583170157782,30.85427768924091,30.967576757940396,31.222166733749635,1,0,54.240422763126645,0.01638116624135187,0.01808590039938565,-0.00170473415803378,Bullish,0.1101646218277455,0.4003288549545249,1.0246145350108469,0.0066873047472901515,1.0,32.92792203431905,18.811349821607603,0.5356764601735508,sector,,disabled,none,0,27,0.0,
2026-04-28,Academic Chain,1,1,0.2468073321599323,0.22667908333797823,50.36656738676712,57.53272963388958,-0.0010656295155571094,-0.0013528443182716614,0.000287214802714552,41.24928905561096,36.07092223380532,32.84155305561558,32.23660640467558,32.553565510329506,0,0,48.7310887945306,0.022246043026788176,0.018917928924866156,0.0033281141019220195,Bullish,-0.267103894453815,0.750195713261516,1.0818230779238232,0.005864876785436304,1.0,34.99038725200738,17.678309723628438,0.5459063657576158,sector,,disabled,none,0,27,0.0,
2026-04-29,Academic Chain,1,1,0.24451006604141942,0.3384794424997538,48.43947235612896,62.76297079286713,-0.001363053544008952,-0.0013548861634191196,-8.167380589832332e-06,50.11190104332426,41.346990983288435,36.480373709899595,35.14467629711932,35.39416203827458,1,1,55.61030785610686,0.035506062970997676,0.02223555573409246,0.013270507236905215,Bullish,0.21262738510980472,1.5113151918346945,1.9418241105568126,0.0132600199442095,1.0,39.695620814381236,20.23196993213764,1.1148588793975895,sector,,disabled,none,0,27,0.0,
2026-04-30,Academic Chain,1,1,0.24601325094699966,0.26183524633298627,49.79313263270946,64.2502207390385,-0.0014606325078037607,-0.0013760354322960478,-8.459707550771299e-05,52.514311548035764,43.76647254355415,38.60579829067308,36.93148477957312,37.28620742359841,0,0,58.74842632608025,0.039376273056764444,0.025663699198626856,0.013712573858137588,Bullish,0.4290389556534836,1.6600428959387936,1.2402555362049172,0.0038702100857667676,1.0,41.8208549170869,21.35356386753392,0.9947341447681212,sector,,disabled,none,0,27,0.0,
2026-05-01,Academic Chain,1,1,0.24827690810821565,0.2521677518823251,51.84349318377236,65.1123617460471,-0.001339861238568163,-0.0013688005935504708,2.8939354982307833e-05,53.91975068970392,45.800471089537794,40.49426827831361,38.64302563131923,38.971527081483636,1,0,59.52924535681211,0.04118856034092483,0.028768671427086452,0.012419888913838377,Bullish,0.4774716900163696,1.678897044309987,1.1237571511333517,0.0018122872841603854,1.0,43.56580855407164,21.850937855877742,0.9764005576500108,sector,,disabled,none,0,27,0.0,
2026-05-02,Academic Chain,1,1,0.2500979558647872,0.03994941120147704,53.48906759419267,56.391863880400294,-0.0010847020329326773,-0.0013119808814269123,0.00022727884849423497,43.75680380354603,42.06045304462541,38.45598752874439,37.23764233747893,38.00129140141885,0,0,46.62313573004233,0.025209959835844092,0.02805692910883798,-0.002846969272993889,Bearish,-0.454268113937445,0.7295468450029596,-0.6631283653128842,-0.015978600505080737,-1.0,39.902435623162724,17.985136673083872,-0.23171668687799468,sector,,disabled,none,0,27,0.0,
2026-05-03,Academic Chain,1,1,0.24949547254423493,0.08076762774694199,52.845668681409975,52.36313875239968,-0.0009204910451662274,-0.0012336829141747754,0.00031319186900854805,37.96424306449531,40.83129033320822,37.25477275191986,36.45694976464118,37.566594115746064,0,0,47.17240905217411,0.01565997432311597,0.02557753815169358,-0.00991756382857761,Bearish,-0.407922514398793,0.16528817606494803,-0.31046409688730775,-0.00954998551272812,-1.0,38.01477000600213,17.94997947631697,-0.2547528122009264,sector,,disabled,none,0,27,0.0,
2026-05-04,Academic Chain,1,1,0.24982686211799315,0.17367980043468093,53.179273213287004,52.992891190948946,-0.0007549101509164435,-0.001137928361523109,0.0003830182106066655,39.148993784417115,41.50600475572273,37.57374213012689,36.99458201130777,38.30401673721148,1,1,53.24158636282667,0.015411127946945047,0.02354425611074388,-0.008133128163798832,Bearish,0.0425605622919824,0.1486586127007212,0.48478155200179845,-0.00024884637617092475,-1.0,38.705467883757194,19.60093801620395,0.09321437471109831,sector,,disabled,none,0,27,0.0,
2026-05-05,Academic Chain,1,1,0.26203548641906127,0.349974899757579,63.44094065893499,59.267415425925115,0.00035732878626948406,-0.0008388769319645905,0.0011962057182340745,51.50082499719914,48.819275394921505,40.79113823050143,40.07803865711597,41.23206715752023,1,1,51.52821233535657,0.029103964174313574,0.02465619772345782,0.004447766450855754,Bullish,-0.08536201260260569,0.9527895367287734,1.9078999079575172,0.013692836227368527,1.0,44.48426888745165,20.334711599036098,0.890596137041534,sector,,disabled,none,0,27,0.0,
2026-05-06,Academic Chain,1,1,0.2668686982932311,0.27740666191818786,66.56510280103186,61.30808920492384,0.00161022429925467,-0.00034905668572073837,0.0019592809849754084,58.433381542543906,53.443863013269244,42.72941304202158,42.18260965069739,43.26038238190748,1,1,55.18831136844545,0.03371138140031399,0.026467234458829054,0.007244146941484935,Bullish,0.1911801004978488,1.1963106559975654,1.257813732792413,0.004607417226000415,1.0,48.00992992608791,21.91917747112319,0.8246775506841775,sector,,disabled,none,0,27,0.0,
2026-05-07,Academic Chain,1,1,0.26269385980287974,0.2666365540719591,61.66332082543788,62.51161750712609,0.002240451909351737,0.00016884503329375674,0.0020716068760579806,63.04179819858705,56.116462068731835,44.69132868083112,44.00022892203381,45.1187940590966,1,1,48.60656736263383,0.036077852032377955,0.028389357973538833,0.007688494058839122,Bullish,-0.31219577277882843,1.2976150903589214,1.1375158511789065,0.002366470632063966,1.0,50.59372238585608,20.671453407901513,0.6878462318119015,sector,,disabled,none,0,27,0.0,
2026-05-08,Academic Chain,1,1,0.273468709341011,0.27116717807998264,68.17673055154617,63.56082675770158,0.0035682199213374344,0.0008487200109024923,0.002719499910434942,68.55659367854008,59.58450832671292,47.17607051373471,45.849002530000696,47.003158699577625,0,0,52.033415801982734,0.03788219815178745,0.030287926009188556,0.007594272142598894,Bullish,-0.044771666061118355,1.360484286637729,1.1452434418832838,0.0018043461194094945,1.0,53.633866749713206,22.05040926136856,0.7726816223210787,sector,,disabled,none,0,27,0.0,
2026-05-09,Academic Chain,1,1,0.27098119800771225,0.5665640968493418,65.41360554778822,71.37698140072432,0.004369396577401041,0.001552855324202202,0.002816541253198839,88.84019416450711,71.83267693382048,54.856638536338224,51.83594203252138,52.48381337635739,0,1,68.34095424987882,0.06242858024800549,0.036716056856951944,0.025712523391053545,Bullish,1.206430034511584,2.5663528766778376,3.1437571078135353,0.02454638209621804,1.0,63.96985300870891,28.074044681502052,1.9887774983510378,sector,,disabled,none,0,27,0.0,
2026-05-10,Academic Chain,1,1,0.28240935463694705,0.2569324590901611,71.19051606337827,68.05344160803261,0.005858953214798401,0.002414074902321442,0.0034448783124769594,89.8950961651089,75.70214555498652,57.26902755444507,53.484357297244514,54.131038169623274,1,1,57.910788572277845,0.05624867967310765,0.04062258142018309,0.01562609825292456,Bearish,0.38447959715908125,2.0955912057832453,0.8340293966579405,-0.00617990057489784,-1.0,66.09633294828166,25.937007506917272,0.769608529675474,sector,,disabled,none,0,27,0.0,
2026-05-11,Academic Chain,1,1,0.28046169591358533,0.2878553002886267,69.07303162396516,67.05861985372411,0.006803847283661513,0.003292029378589456,0.0035118179050720568,93.19841378059655,79.80237270007161,60.31850543308927,55.592334330361375,56.15526081466754,1,1,52.45324466043967,0.053232645988685184,0.043144594333883506,0.010088051654801679,Bearish,-0.046671831595001996,1.84579936471937,1.0410239913914991,-0.0030160336844224644,-1.0,69.01337741175728,25.19772458671885,0.6617874773300995,sector,,disabled,none,0,27,0.0,
2026-05-12,Academic Chain,1,1,0.2710100688697019,0.19447031181660213,59.78046331458278,61.81716779005889,0.006712636236863689,0.003976150750244303,0.0027364854866193866,88.65698917244293,80.20870651677153,60.986717619681045,56.41812329537733,56.98013037656428,0,1,48.95260199105872,0.042813502044560914,0.04307837587601899,-0.0002648738314580748,Bearish,-0.32288592695784213,1.274150890737533,0.3437219831336434,-0.01041914394412427,-1.0,68.65013339616742,24.34822445992736,0.2398909214906033,sector,,disabled,none,0,27,0.0,
2026-05-13,Academic Chain,1,1,0.2645236941916904,0.28991039938669577,54.37416524868184,62.22949776271726,0.006047245713213689,0.00439036974283818,0.0016568759703755095,89.07691382058937,83.05382672059648,63.02438494943324,58.5846460611577,58.946780681340975,1,1,48.403595439252555,0.041775906201684004,0.04281788194115199,-0.0010419757394679874,Bearish,-0.3630762408364735,1.1916412287193492,1.037110533494235,-0.0010375958428769094,-1.0,70.53731044662354,24.670885484238376,0.4181706474347018,sector,,disabled,none,0,27,0.0,
2026-05-14,Academic Chain,1,1,0.2704806155796174,0.37426612340401866,58.12002603612392,64.97683238256167,0.005932209878471095,0.004698737769964763,0.0012334721085063326,95.28807039822397,88.51798833104546,66.55464684726661,61.86404488286403,61.93466734801844,1,1,53.67682511983285,0.04721612782814319,0.04369753111855024,0.0035185967095929527,Bullish,0.06564603795479128,1.4249106510274205,1.6094347512098925,0.005440221626459185,1.0,74.83188356148369,26.839701704763474,0.9560136197711666,sector,,disabled,none,0,27,0.0,
2026-05-15,Academic Chain,1,1,0.2615066432491059,0.288097300180886,51.28863019932256,64.18290304111642,0.005058606119717757,0.0047707114399153615,0.0002878946798023953,92.77102036811624,90.4360782072794,68.59910852089793,63.8475436618164,63.794496282784664,0,1,51.11901205322562,0.044066467958388145,0.04377131848651782,0.0002951494718703221,Bearish,-0.1433251713392102,1.2355760419397641,0.9572648670602127,-0.003149659869755045,-1.0,75.88964940817894,26.45701541645122,0.45992721178122675,sector,,disabled,none,0,27,0.0,
2026-05-16,Academic Chain,1,1,0.2549972409274598,0.05402283302643335,46.97546756894505,52.80887628287085,0.003797242236121934,0.0045760175991566765,-0.0007787753630347427,77.30974286609563,85.06568568256358,66.42018860128904,62.46893354157564,62.76232312949525,0,0,50.432424314600404,0.022423996686761732,0.03950185412656661,-0.017077857439804875,Bearish,-0.1984059393049656,0.14996342696350615,-0.7559643429948166,-0.021642471271626412,-1.0,70.80537476420383,25.39247292176558,-0.3410641781109725,sector,,disabled,none,0,27,0.0,
2026-05-17,Academic Chain,1,1,0.2520623174235924,0.01748884957038265,45.13255387163217,45.075874969775946,0.002531595811501919,0.0041671332416257255,-0.0016355374301238066,61.12402743954227,78.79852852041637,63.59464379986759,60.784942301726005,61.30509094893308,0,0,48.05054420205137,0.0022977085864377134,0.03206102501854083,-0.029763316432103115,Bearish,-0.39384763810560874,-0.8539971452480627,-1.0072134784972229,-0.02012628810032402,-1.0,65.12144660209705,23.839110853071542,-0.716137868197617,sector,,disabled,none,0,27,0.0,
2026-05-18,Academic Chain,1,1,0.25150653288368763,0.18060403840459766,44.77432769409779,45.002661341513864,0.0014668063039980916,0.003627067854100199,-0.0021602615501021072,56.85726125288342,78.03411320973552,63.99622521790458,61.28901401650373,61.868654586833024,1,1,50.204473306767184,-0.00048489760893788425,0.02555184049304509,-0.026036738101982974,Bearish,-0.20985107040238138,-0.9775153260546244,0.19706602345062516,-0.0027826061953755976,-1.0,64.40905365677206,24.3193254971915,-0.33800005269860145,sector,,disabled,none,0,27,0.0,
