date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-04-03,AI,9,9,,0.15651283281411188,,,-1.5035966494277109,-1.5927980082486466,0.08920135882093545,23.37110309420031,25.50331564674442,27.926342489823774,31.165000292307663,33.75297016550195,1,1,48.02415144182805,-0.006084144920288886,-0.002014403495763893,-0.004069741424524993,Bearish,,,,-0.00048397439108685547,-1.0,28.343746337715622,15.884793662723544,,sector,,disabled,none,0,91,0.0,
2026-04-04,AI,9,9,,0.18243194643251093,,,-1.5035966494277109,-1.5749577364844596,0.0713610870567485,26.85322583620766,26.51623948293146,27.96969282854988,30.7974899229072,33.22774502112566,1,1,50.37973366945764,-0.004326370551492736,-0.002476796906909662,-0.0018495736445830746,Bullish,,,,0.00175777436879615,1.0,29.072878618344372,16.635138928417632,,sector,,disabled,none,0,91,0.0,
2026-04-05,AI,9,9,,0.2301114650662164,,,-1.5035966494277109,-1.5606855190731097,0.05708886964539893,31.952898896804292,29.21552975507847,29.452003817915145,31.897555171245422,34.14120499490439,0,1,54.19821605153113,0.0009036008313239308,-0.0018007173592629433,0.0027043181905868742,Bullish,,,,0.005229971382816667,1.0,31.331838527189547,18.01264838912556,,sector,,disabled,none,0,91,0.0,
2026-04-06,AI,9,9,267.6477777777778,0.1415767070532875,,,-0.6304641000063087,-1.37464123525975,0.7441771352534411,30.10402689589503,27.876279267720033,27.952478224156295,30.3680090700891,33.37047961150047,0,0,47.4219144788262,-0.002071742466148163,-0.0018549223806399874,-0.0002168200855081758,Bearish,,,,-0.002975343297472094,-1.0,29.93425461387219,16.085954421716668,,sector,,disabled,none,0,91,0.0,
2026-04-07,AI,9,9,268.1044444444444,0.17005498289405951,,54.552145318759926,-0.223347376591404,-1.1443824635260809,0.9210350869346767,30.43529403460784,27.403598250156826,26.906987847913932,29.354187766214054,33.30944854013477,2,1,49.454685786676265,-0.0021074709943494085,-0.0019054321033818715,-0.00020203889096753703,Bearish,,,,-3.572852820124539e-05,-1.0,29.481903287805483,16.533203560456922,,sector,,disabled,none,0,91,0.0,
2026-04-08,AI,9,9,275.8377777777778,0.16208424990136897,,53.173129527052836,0.7150680700718384,-0.7724923568064971,1.4875604268783353,30.214143160963886,25.921195821425684,24.586431372620943,27.057002480432065,31.65535813491041,9,7,46.57108202566645,-0.002747288615640775,-0.002073803405833652,-0.0006734852098071228,Bearish,,,,-0.0006398176212913664,-1.0,27.886826194070597,15.586992544942033,,sector,,disabled,none,0,91,0.0,
2026-04-09,AI,9,9,278.11,0.1761486688234168,,53.019614149375776,1.6234048158676444,-0.2933129222716688,1.9167177381393132,30.9117700463555,24.893320448524193,22.58201269092953,25.46512535391295,30.49486343554609,6,3,53.05699322366424,-0.002095314147194105,-0.002078105554105743,-1.720859308836217e-05,Bullish,,,,0.00065197446844667,1.0,26.86941839505365,17.059374578746088,,sector,,disabled,none,0,91,0.0,
2026-04-10,AI,9,9,279.6277777777778,0.16106339103375722,,52.04672412171718,2.437640609623069,0.2528777841072788,2.1847628255157905,29.34789391038132,22.8193358301709,20.226682865547943,23.80189566950243,29.148527114381377,6,4,50.810356169223205,-0.0027640136990426944,-0.0022152871830931333,-0.0005487265159495611,Bearish,,,,-0.0006686995518485894,-1.0,25.068867077996792,16.18117060026849,,sector,,disabled,none,0,91,0.0,
2026-04-11,AI,9,9,,0.2202802182386483,,55.19389341326425,2.437640609623069,0.689830349210437,1.747810260412632,34.44011287312497,25.602314354002367,21.899261468952485,24.973616513024385,30.00410375717383,6,4,51.429420200708705,0.0014674245909138683,-0.001478744828291733,0.0029461694192056014,Bullish,,,,0.004231438289956563,1.0,27.383881793255608,16.775167135808786,,sector,,disabled,none,0,91,0.0,
2026-04-12,AI,9,9,,0.20824091896149388,,55.84143402184907,2.437640609623069,1.0393924012929636,1.3982482083301055,35.87057904462634,26.38894493350857,21.9822943923447,24.95761312711661,29.892964393722437,6,4,45.21939528630712,0.003805531290669073,-0.000421889604499572,0.004227420895168645,Bullish,,1.4332968832361739,0.8351898629298726,0.0023381066997552047,1.0,27.818479178263726,15.337026266062253,,sector,,disabled,none,0,91,0.0,
2026-04-13,AI,9,9,284.8255555555555,0.17505062538882343,,54.54901200709949,4.000011415936914,1.6315162042217537,2.36849521171516,34.61601228060203,25.402596584813764,20.473435204300486,23.75076694369185,28.88307194899989,2,3,50.943767552815714,0.002946354644615623,0.00025175924532346705,0.002694595399292156,Bearish,-0.027751741819302213,1.107765146359666,-0.03917882104827472,-0.00085917664605345,-1.0,26.6251765924816,16.608335683473236,0.15816378715600318,sector,,disabled,none,0,91,0.0,
2026-04-14,AI,9,9,294.0711111111111,0.26354669924358975,,58.43150308952215,5.4025047420352115,2.3857139117844453,3.016790830250766,42.199737223023526,30.10302939947099,23.432203848346198,26.43905624602364,31.121154942222624,7,6,63.65169902862189,0.009299149720656347,0.002061237340390043,0.007237912380266304,Bullish,0.8644165039244454,2.468161501830305,2.0483838386896287,0.006352795076040724,1.0,30.659036331817397,20.52294529924154,1.5482949325531803,sector,,disabled,none,0,91,0.0,
2026-04-15,AI,9,9,300.4222222222222,0.21623902229954128,,58.51222448939805,6.946398636109311,3.2978508566494185,3.6485477794598924,43.43197151245555,31.557120214304494,24.17974595000049,27.38394815148286,31.856632546973533,6,4,53.43180715405172,0.010396605824916222,0.0037283110372952786,0.006668294787620943,Bullish,0.10955326730979978,2.3227388048357005,0.8487365728347109,0.0010974561042598752,1.0,31.681883675043384,18.169802629919673,0.9628037354972142,sector,,disabled,none,0,91,0.0,
2026-04-16,AI,9,9,304.8844444444445,0.19403402645967838,,57.55579967065611,8.432801623426021,4.324841010004739,4.107960613421281,44.723043770887784,32.681354697812964,24.75728348580691,27.970580758310803,32.22354857016967,4,4,56.35854054248806,0.009366617568094676,0.0048559723434551585,0.004510645224639518,Bearish,0.32254573509687506,1.8757949260375422,0.2915610263298033,-0.0010299882568215457,-1.0,32.47116225659762,19.06209190394687,0.5369504743568633,sector,,disabled,none,0,91,0.0,
2026-04-17,AI,9,9,308.37,0.19201617204015922,77.72458839061716,56.52413225895819,9.779312080901633,5.415735224184118,4.363576856717515,46.15499240043138,33.93631856667083,25.549995232827012,28.75156118418947,32.672819683682185,7,6,53.6065593393245,0.008291936187340115,0.00554316511223215,0.0027487710751079655,Bearish,0.10839217575072618,1.530343600490109,0.2355606486647563,-0.0010746813807545608,-1.0,33.41313741356017,18.56136626409264,0.3802446705215602,sector,,disabled,none,0,91,0.0,
2026-04-18,AI,9,9,,0.3066129843886403,77.72458839061716,60.42482867309587,9.779312080901633,6.288450595527621,3.4908614853740114,54.2743486880641,39.467740845015456,29.780797791076097,32.28528545153221,35.6739128679089,8,6,60.68899222096016,0.01649708040756981,0.007733948171299682,0.008763132236270127,Bullish,0.6469898952768669,2.659370608821224,2.6410528416930976,0.008205144220229693,1.0,38.296417128719355,21.203847996630273,1.719726492954475,sector,,disabled,none,0,91,0.0,
2026-04-19,AI,9,9,,0.2938899953997931,77.72458839061716,62.55954917613508,9.779312080901633,6.986622892602424,2.7926891882992084,60.05974040852954,44.248954140016,33.45406457094276,35.122688572935765,37.96528107885131,7,7,55.84131337583206,0.021722671995162812,0.010531692936072309,0.011190979059090504,Bullish,0.25558329085312087,2.8793600125093173,2.1019399343907614,0.005225591587593004,1.0,42.170145754255074,20.70596363134913,1.5148403653165972,sector,,disabled,none,0,91,0.0,
2026-04-20,AI,9,9,305.3566666666667,0.19467186896294797,77.72458839061716,59.94558255454342,11.041405045455361,7.797579323173013,3.2438257222823497,57.85275870582767,43.953409282486376,33.435593805045194,34.90635537481022,37.584664081240554,0,0,54.769514999144036,0.01765440834381174,0.011956236017620196,0.005698172326191544,Bearish,0.16543544745493607,2.0501003978370975,0.06230548858497279,-0.004068263651351073,-1.0,41.546556249882,20.35793889838195,0.47216878153336517,sector,,disabled,none,0,91,0.0,
2026-04-21,AI,9,9,305.8755555555556,0.19553097884062226,75.22120440670376,58.43218973819684,11.403345141110979,8.518732486760607,2.884612654350372,57.15205181971899,44.89083371376383,34.48270926342126,35.66139037164912,38.35782039250161,1,4,52.40798242141248,0.014334365435202306,0.012431861901136619,0.0019025035340656873,Bearish,-0.029488284861932567,1.499149078981282,0.0789363970651407,-0.003320042908609433,-1.0,42.10896111221096,19.907640096370713,0.2907641133585186,sector,,disabled,none,0,91,0.0,
2026-04-22,AI,9,9,313.5077777777778,0.2623216448361554,78.27961828560882,59.807738870200865,12.165802029894643,9.248146395387415,2.9176556345072293,62.05407640485422,48.78258552973304,37.514495997093626,37.97879456332388,40.35952638503275,1,3,58.52633700196833,0.016897867960178142,0.013325063112944926,0.0035728048472332165,Bullish,0.47634690128289475,1.7159842057382646,1.423902286608148,0.002563502524975836,1.0,45.3378957760075,22.045009122634735,1.0755098129902319,sector,,disabled,none,0,91,0.0,
2026-04-23,AI,9,9,307.2355555555556,0.1642428155225877,71.77106144415536,55.705980894357204,12.124178708167316,9.823352857943396,2.300825850223921,58.4363808772836,47.61165532768564,36.23322062166084,36.47443417367914,39.108372456441344,2,4,49.11391684735704,0.010889789617579138,0.012838008413871768,-0.0019482187962926306,Bearish,-0.3227026861765956,0.9102734176269115,-0.6116998672244063,-0.006008078342599005,-1.0,43.572812691350116,19.480434943829405,-0.1372180851390028,sector,,disabled,none,0,91,0.0,
2026-04-24,AI,9,9,316.83888888888896,0.28870675932932877,72.86078021786066,59.46374897985983,12.71947843758511,10.402577973871738,2.3169004637133717,65.56594757972385,53.75763937476429,41.19330435016399,40.55568860793958,42.81735519323004,5,4,58.16966185135286,0.01598725321844441,0.013467857374786295,0.0025193958436581128,Bullish,0.4550948726285966,1.4895099908886817,1.8669018334792578,0.005097463600865271,1.0,48.77798702116435,22.711105548122735,1.1467315122831834,sector,,disabled,none,0,91,0.0,
2026-04-25,AI,9,9,,0.26510678527713033,72.86078021786066,60.25879749863796,12.71947843758511,10.865958066614414,1.8535203709706967,69.31743878543705,57.065091992964035,44.13199868516272,42.949884819094194,44.75402726495943,5,4,53.00612727946869,0.01791618257429231,0.0143575224146875,0.0035586601596048102,Bullish,0.00046531129755547157,1.6335957937928813,1.3304299280345904,0.0019289293558479026,1.0,51.64368830952348,21.908562039302346,0.907837147618571,sector,,disabled,none,0,91,0.0,
2026-04-26,AI,9,9,,0.24787685316295605,72.86078021786066,59.795029153802616,12.71947843758511,11.236662140808553,1.482816296776557,69.57147934181654,59.19144694814551,46.80874422202728,45.59517895098391,47.22685505399912,6,4,52.639659948821134,0.01784881147276557,0.015055780226303115,0.0027930312464624543,Bearish,-0.03185494772121746,1.5413858385882617,0.9591226208491453,-6.737110152674197e-05,-1.0,53.67874090339446,22.12985113090234,0.565112771861352,sector,,disabled,none,0,91,0.0,
2026-04-27,AI,9,9,316.6455555555556,0.23212715159405445,72.86078021786066,58.412709303767464,13.467259050951716,11.682781522837185,1.7844775281145298,69.07294513023164,61.66641106506859,49.319008398030405,47.47618207359082,49.00996128616207,5,3,53.89156354298265,0.016336236137323545,0.015311871408507201,0.001024364728816344,Bearish,0.0807958989523654,1.3051572963481786,0.632416094519361,-0.0015125753354420235,-1.0,55.3089015906167,22.8081811075982,0.4360618696474001,sector,,disabled,none,0,91,0.0,
2026-04-28,AI,9,9,313.81111111111113,0.16769262657147185,69.77926616854718,53.2155064142292,13.239003749174344,11.994025968104618,1.2449777810697265,62.63362147048242,59.982410519556396,48.04682053942376,46.03014057229764,47.944172938681625,5,2,43.2428145504877,0.009824925987955563,0.014214482324396874,-0.004389556336441312,Bearish,-0.879338708465945,0.5204079877974468,-0.6498404108207901,-0.006511310149367983,-1.0,52.92743320808836,19.86921386635239,-0.3853359344282984,sector,,disabled,none,0,91,0.0,
2026-04-29,AI,9,9,313.87666666666667,0.15833598507192684,68.08674619210944,50.501121415245166,12.91452891319165,12.178126557122026,0.7364023560696245,57.96009853484112,58.803494103488006,47.198003123621596,45.168250263222845,47.36890765982811,4,4,45.68740068196375,0.0038651084466014562,0.012144607548837791,-0.008279499102236335,Bearish,-0.6401708018476574,-0.19416475581851086,-0.8203957878492143,-0.005959817541354107,-1.0,51.29975073700033,20.298758157900963,-0.5552986075254418,sector,,disabled,none,0,91,0.0,
2026-04-30,AI,9,9,329.25874999999996,0.22178724750417167,64.56273164053381,51.449695663791786,12.376570731811816,12.217815392059983,0.1587553397518321,59.27578248044573,60.4892102788625,48.83184024482234,46.23780956862482,48.56242870087536,6,6,51.9474021300651,0.004213328077496276,0.01055835165456949,-0.006345023577073214,Bullish,-0.05474568724230825,-0.14968290626239683,0.4639215703202495,0.00034821963089481933,1.0,52.67941425472615,22.138910942991487,0.18810414468298806,sector,,disabled,none,0,91,0.0,
2026-05-01,AI,9,9,332.541875,0.25164521230265247,66.24313664239935,52.853242823555476,12.055354297460276,12.185323173140043,-0.12996887567976698,61.9826273224012,63.034406707281946,51.12469611270415,48.00339991068025,50.41887368468541,3,3,54.026755564221695,0.006819966540583311,0.009810674631772254,-0.0029907080911889435,Bullish,0.14034323870982268,0.17036342097962529,1.0488480630614163,0.0026066384630870354,1.0,54.91280074755059,23.05163071308879,0.49259174768709557,sector,,disabled,none,0,91,0.0,
2026-05-02,AI,9,9,,0.24314729201555618,66.24313664239935,53.37499444638291,12.055354297460276,12.15932939800409,-0.10397510054381431,62.11215762008086,63.211558940929116,51.607758269778024,48.68877704665997,51.1079115555632,2,3,44.997277855679094,0.008106587461232606,0.009469857197664326,-0.0013632697364317197,Bullish,-0.712443777043976,0.3269884934736676,0.8552256533310548,0.0012866209206492951,1.0,55.34563268660223,20.818181504129893,0.2603325371988043,sector,,disabled,none,0,91,0.0,
2026-05-03,AI,9,9,,0.23395849745095365,66.24313664239935,53.78597571892554,12.055354297460276,12.138534377895327,-0.08318008043505218,63.020779782281224,64.39291101682208,53.28161384553257,50.6379074607321,52.97324879734991,2,3,45.24939394382461,0.008289231778966955,0.009233732113924852,-0.0009445003349578974,Bullish,-0.675560965177581,0.3454136268448297,0.6542686235044108,0.00018264431773434842,1.0,56.86129218054358,21.055242920532038,0.21376201689990887,sector,,disabled,none,0,91,0.0,
2026-05-04,AI,9,9,330.27625,0.18788960507655725,66.24313664239935,52.29491769652876,11.525664569999343,12.015960416316132,-0.4902958463167879,61.28481252189735,64.64355432969961,54.11715246640167,51.11656433047179,53.613561592215895,2,1,49.412921288904485,0.004662853641582282,0.008319556419456338,-0.0036567027778740564,Bearish,-0.2669897462816892,-0.11780596878171762,-0.29812440758231934,-0.0036263781373846726,-1.0,56.955129048137266,22.116690546868256,-0.2859988888542859,sector,,disabled,none,0,91,0.0,
2026-05-05,AI,9,9,331.27125,0.16798121150424122,65.03381703160154,49.84572981858702,11.034206366177285,11.819609606288362,-0.7854032401110774,56.89170719873138,62.415128832212154,52.59543140248727,49.43921096164207,52.21271661966133,2,3,47.69140196823677,0.00018040229579319167,0.0066917255947237094,-0.006511323298930518,Bearish,-0.43036610578927936,-0.6871864611837475,-0.7035739822098984,-0.00448245134578909,-1.0,54.71083900294684,21.343958341491447,-0.5909085815408052,sector,,disabled,none,0,91,0.0,
2026-05-06,AI,9,9,343.79875,0.2385496521046838,66.86343260498805,51.88930531990943,11.420224044398829,11.739732493910457,-0.31950844951162805,60.439350841094516,65.21461871122546,55.15938506190347,51.457036517167666,53.93617157545926,3,6,48.020502437338884,0.0022958456221100765,0.005812549600200983,-0.0035167039780909064,Bullish,-0.39236359327300585,-0.4057156320582362,0.7723276824060227,0.002115443326316885,1.0,57.24131254137008,21.871384755660706,0.13239004272162797,sector,,disabled,none,0,91,0.0,
2026-05-07,AI,9,9,343.89874999999995,0.2145086367149615,66.68357803461569,51.254757650350825,11.608108190376575,11.71340763320368,-0.10529944282710622,60.34553785021183,65.7743821928639,55.91808050920578,52.13529598964875,54.54575579557043,2,3,54.774331261982674,0.002009278959251043,0.005051895472010994,-0.0030426165127599514,Bearish,0.2826179797464067,-0.43766415760666316,0.25922792642583686,-0.00028656666285903354,-1.0,57.74381046750013,23.6353204870153,-0.061021823203598974,sector,,disabled,none,0,91,0.0,
2026-05-08,AI,9,9,349.9675,0.19616327907662776,66.92445187161177,50.61263489401096,12.061853583091079,11.783096823181161,0.27875675990991805,59.681187252115706,65.73817011150865,56.258752647739264,52.6453266670026,54.881950523617064,2,2,38.99075172847876,0.0002984158196596143,0.004101199541540719,-0.003802783721881105,Bearish,-1.2805910091272787,-0.65492380014537,-0.13270315009863537,-0.0017108631395914287,-1.0,57.84107744039666,19.677145200477725,-0.6238607336617119,sector,,disabled,none,0,91,0.0,
2026-05-09,AI,9,9,,0.22106144559950885,66.92445187161177,51.67283669045783,12.061853583091079,11.838848175163143,0.22300540792793389,61.336848836561636,66.42658644082871,56.94828518589824,53.36144551406178,55.626429209532745,2,3,44.776369518575386,0.0009407737569085972,0.003469114384614295,-0.0025283406277056978,Bullish,-0.6865718105096322,-0.5610094855953246,0.4021456212499776,0.0006423579372489829,1.0,58.73991903737662,21.23568704516721,-0.09118740185752103,sector,,disabled,none,0,91,0.0,
2026-05-10,AI,9,9,,0.26653755574963,66.92445187161177,54.17082526564607,12.061853583091079,11.883449256748733,0.1784043263423463,65.55665631910121,69.06539732543645,59.30868464711674,55.592710893621984,57.733227557788915,2,3,52.074134181637035,0.005061048463231216,0.003787501200337679,0.0012735472628935367,Bullish,0.052384820980535166,-0.005240722289998102,1.355056392409408,0.004120274706322619,1.0,61.45133534861306,23.472896550852905,0.5187149698660889,sector,,disabled,none,0,91,0.0,
2026-05-11,AI,9,9,347.11875,0.2160228121169087,66.92445187161177,52.8182175220471,12.363271597512872,11.979413724901562,0.3838578726113122,64.50211047415355,69.86258769340166,60.7697669715755,57.083016458833896,58.95488890436939,5,3,48.33841662909073,0.0042018419922044414,0.0038703693587110316,0.00033147263349340983,Bearish,-0.3265777343225395,-0.12112962546518027,0.25747481580415926,-0.0008592064710267744,-1.0,62.2344741004668,22.640650756021902,-0.13477031585278487,sector,,disabled,none,0,91,0.0,
2026-05-12,AI,9,9,345.47625000000005,0.1872414315776775,65.24506239090297,50.169288986100135,12.074300460578936,11.998391072037037,0.07590938854189971,60.892553767102676,68.12136238598949,59.81289146485835,56.462589836505636,58.23244457919375,3,2,52.177144852881604,0.0011848397055957138,0.0033332634280879682,-0.0021484237224922544,Bearish,0.06978197323033578,-0.5298893814276739,-0.3682615466970849,-0.0030170022866087276,-1.0,60.704368406729984,23.32832128209741,-0.32580701628712094,sector,,disabled,none,0,91,0.0,
2026-05-13,AI,9,9,349.35499999999996,0.20382719626900736,65.8692274206125,49.37844285681804,11.993838905862715,11.997480638802173,-0.003641732939458168,60.538703390848795,67.59121306834612,59.7701642905281,56.75761812747113,58.02506407550214,6,1,54.98605721983517,0.00013066997259700286,0.0026927447369897756,-0.0025620747643927727,Bearish,0.35932895191543873,-0.6666089126283633,-0.001994064658662397,-0.001054169732998711,-1.0,60.53655259053926,23.956568451398013,-0.17752362654912973,sector,,disabled,none,0,91,0.0,
2026-05-14,AI,9,9,351.69124999999997,0.19172189815874174,66.41952316901939,48.48464719066169,11.968280115299242,11.991640534101586,-0.023360418802346256,59.49831899927637,66.25252536167471,59.046098104633906,56.228663154052605,57.22843909595505,1,1,46.286745400811824,-0.0016624004078943655,0.0018217157080129475,-0.003484116115907313,Bearish,-0.5510711294520682,-0.9007429606615888,-0.2692462127586666,-0.0017930703804913684,-1.0,59.65080894311852,21.57625221870775,-0.5439066933940634,sector,,disabled,none,0,91,0.0,
2026-05-15,AI,9,9,347.58875,0.17164351567531438,63.65350339302212,46.597681434485956,11.529465375935006,11.899205502468273,-0.3697401265332665,55.69052532557516,63.8256358969874,57.977038389411646,55.72124739834088,56.64659304685119,4,3,39.874706642987505,-0.00464997722424626,0.000527377121561106,-0.005177354345807366,Bearish,-1.2026421380629668,-1.2848041652533546,-0.7109951994267988,-0.0029875768163518945,-1.0,57.97220801143326,19.601434781475284,-0.9354588933387553,sector,,disabled,none,0,91,0.0,
2026-05-16,AI,9,9,,0.306272137766208,63.65350339302212,50.6316349284152,11.529465375935006,11.82525747716162,-0.2957921012266138,62.662232702940805,67.4780936999796,60.773296571626965,58.478557285021175,59.3035480529873,5,3,56.05584556299585,0.003801925063346978,0.0011822867099182805,0.0026196383534286974,Bullish,0.5017967671296018,-0.11025461649962497,2.202352564997131,0.008451902287593238,1.0,61.73914566251117,24.24382117522991,0.8594364973853927,sector,,disabled,none,0,91,0.0,
2026-05-17,AI,9,9,,0.18892076287508805,63.65350339302212,49.38654091592543,11.529465375935006,11.766099056916298,-0.2366336809812911,62.34098858878334,66.73305451017643,60.15875551880783,58.31766349476857,59.553526395041004,5,2,46.421895959869154,0.0010190958094535296,0.0011496485298253304,-0.00013055272037180076,Bearish,-0.5178180223901082,-0.4946645953882354,-0.34586333326850466,-0.0027828292538934485,-1.0,61.42079770151544,21.681809207452396,-0.45715793735052657,sector,,disabled,none,0,91,0.0,
2026-05-18,AI,9,9,346.605,0.22426640710661117,63.65350339302212,50.15496926912332,10.994424720713887,11.611764189675815,-0.6173394689619293,63.63216389285529,67.55231577844826,61.60128417702362,59.76321773157377,60.62378087845132,2,0,52.94011596542967,0.0016467984032544902,0.0012490785045111623,0.00039771989874332796,Bullish,0.1793396679756289,-0.40188773807220174,0.42456060352330005,0.0006277025938009606,1.0,62.634552491670455,23.446781300212784,0.1717939337922269,sector,,disabled,none,0,91,0.0,
2026-05-19,AI,9,9,341.99,0.12036881509868959,59.70553552842289,47.6179555705506,10.117245896557595,11.312860531052173,-1.1956146344945777,57.16970168320755,63.06981253050804,58.189850662303016,56.456341832651134,57.733839237705496,3,1,46.611785945016386,-0.006168305746430847,-0.00023439834567723947,-0.005933907400753607,Bearish,-0.49969127294618637,-1.4705993422139012,-1.7988864503588966,-0.007815104149685337,-1.0,58.523909189275045,21.154005374678235,-1.1330200993126593,sector,,disabled,none,0,91,0.0,
2026-05-20,AI,9,9,348.81125,0.25099707271143756,61.64487349389636,49.5161897717402,9.806888785788626,11.011666181999464,-1.2047773962108375,59.729437427192174,65.01554796850202,60.57907065789411,58.88565873838448,59.89218102604894,2,2,50.81603411530675,-0.0018004687236980732,-0.0005476124212814063,-0.001252856302416667,Bullish,-0.04135731604083835,-0.8434664832961876,1.0077590020123974,0.004367837022732773,1.0,60.82037916360434,22.543739582370065,0.18155853447173603,sector,,disabled,none,0,91,0.0,
2026-05-21,AI,9,9,349.261875,0.21527972045200772,61.43736829181965,50.042027032451955,9.492428033557596,10.707818552311089,-1.2153905187534946,61.642807484733936,66.04235657498891,62.17667999928991,60.35485209933631,60.94416323796793,2,1,50.04978883626754,-0.0012071035018112741,-0.0006795106373873799,-0.0005275928644238942,Bullish,-0.12449378860792434,-0.7497123834364098,0.23357483785970257,0.0005933652218867991,1.0,62.2321718792634,22.49384682159797,-0.04841975513098409,sector,,disabled,none,0,91,0.0,
