date,eco_seta_score,eco_seta_score_manual,combined_compound,eco_rsi,eco_macd_hist,eco_sentiment_z,eco_rsi_z,eco_macd_hist_z,w_sent,w_rsi,w_macd,eco_fwd_return,close,n_terms,n_rows
2026-04-25,-0.4085062736949371,-0.4085062736949371,0.06396975213795429,42.880280460711475,-0.0022437089617858503,-0.26602223966448746,-0.3493335024551258,-0.6576577569753478,0.4,0.3,0.3,-0.0646550470610664,56651.09852660434,27,27
2026-04-26,1.4600652048524132,1.4600652048524132,0.17434761071943802,65.81366124531775,0.003488178518264256,2.5065019427026876,0.9459852558694662,0.5788961700349947,0.4,0.3,0.3,-0.08390614126031426,57403.82190276137,27,27
2026-04-27,0.1775660438578302,0.1775660438578302,0.08656059329798611,52.422992102210905,0.0012292341201072332,0.2560726300714053,0.16959267062132385,0.08086396880956981,0.4,0.3,0.3,0.012464847498336207,53708.77471301146,27,27
2026-04-28,-0.6647988995995746,-0.6647988995995746,0.04122244800441467,47.254764206069936,-0.00321360511540319,-0.8971424602806884,-0.1316731387629327,-0.8881332461947312,0.4,0.3,0.3,0.05200079281582459,52988.31908530563,27,27
2026-04-29,0.7009018725659083,0.7009018725659083,0.14478603802287945,50.81828367129712,0.0007175189903900238,1.6987318303634105,0.07934864911231149,-0.00798484771049793,0.4,0.3,0.3,0.09145987407908707,52587.28871330635,27,27
2026-04-30,1.1822072640188004,1.1822072640188004,0.16422561021505303,56.84223539728367,0.004320971406835574,2.0339307542683334,0.43608241685033455,0.7927007908545556,0.4,0.3,0.3,0.05398416387840155,54378.24639913164,27,27
2026-05-01,0.7964243022501714,0.7964243022501714,0.13422294828029072,52.704200230103616,0.004365010382574808,1.2658768361636739,0.180888576307926,0.7860233163077467,0.4,0.3,0.3,0.02067934903085966,55743.75368771941,27,27
2026-05-02,1.826599266873484,1.5747910303442758,0.18962535651587029,60.14168094044368,0.007616172689939726,2.3628042979628754,0.6297684577165285,1.4691292461472232,0.4,0.0,0.6,0.004361902468082546,57396.91551718594,27,27
2026-05-03,0.28849915572115026,0.17953746398767662,0.09053092456318247,50.38550736548911,0.0028300802626407794,0.1451760577862455,0.020842248566174667,0.38404788767775344,0.4,0.0,0.6,0.0123513657518326,57313.810564162464,27,27
2026-05-04,1.8552571737540808,1.6996273245963376,0.22044575665212002,58.559170511111994,0.007865673047189565,2.747629434473117,0.5291065835300937,1.4728119191602083,0.30000000000000004,0.0,0.7,0.0018530796333888766,56896.49822651802,27,27
2026-05-05,0.36923391038045394,0.2577389790966349,0.10378204545332148,50.72141698761212,0.00303933971005106,0.33463685063425086,0.028886241109526534,0.3840612217002553,0.30000000000000004,0.0,0.7,-0.008919556083866964,57647.27526464068,27,27
2026-05-06,0.057361108135134856,0.1814947411087993,0.11696356366703729,49.95914269406024,0.0005642384347485305,0.6003121439578465,-0.020101528649389525,-0.1753321929317416,0.30000000000000004,0.0,0.7,0.014031280812369262,58021.71440107168,27,27
2026-05-07,-0.33258835655503904,-0.3554544489127663,0.0861175086517175,48.34919735952426,-0.0031184301169321204,-0.047673519990872104,-0.12389382784996271,-0.9973896418714289,0.7000000000000001,0.0,0.29999999999999993,0.05184659290247584,57001.931968592726,27,27
2026-05-08,-0.7451369534459583,-0.6421314412384913,0.07153224441506063,50.06754169954966,-0.00632009365982834,-0.35352717586376947,-0.010175468505546102,-1.6588931011377326,0.7000000000000001,0.0,0.29999999999999993,0.01918472939811,57133.0871598356,27,27
2026-05-09,-1.960550135770548,-1.4524478297375185,0.014544740165567473,47.29381038829197,-0.011744043214798081,-1.520317618828643,-0.19350369617013208,-2.620898911183406,0.6000000000000001,0.0,0.3999999999999999,-0.02541919912960855,58835.8333690482,27,27
2026-05-10,-2.237341099060403,-1.4418387250250584,0.031795329448187165,41.308395093896586,-0.013512077445418982,-1.1277307425115235,-0.5895996986772889,-2.712888394724208,0.30000000000000004,0.0,0.7,-0.05780301600698101,59957.287930022976,27,27
2026-05-11,-0.6975979843479709,0.051308216337244805,0.1369162442592493,53.00669812615678,-0.007257495849847278,1.064259004540764,0.20469493275103567,-1.4526795510145718,0.30000000000000004,0.0,0.7,-0.008020078572971157,58229.16997667569,27,27
2026-05-12,-1.2312722352062802,-0.6554441323140533,0.05990525749726883,51.074881057598546,-0.007909060744738315,-0.5492378435629652,0.07107603913814348,-1.5235726887677008,0.30000000000000004,0.0,0.7,-0.01767473736718661,57340.2736046839,27,27
2026-05-13,-0.0760407145432776,0.2538573639432201,0.1383097107153168,49.61628808639855,-0.0029188317071147506,1.0885099009827996,-0.030021486016640918,-0.5751338354830251,0.30000000000000004,0.0,0.7,0.008495259196184435,56491.57585606869,27,27
2026-05-14,-0.21657996599516066,-0.10088747424111862,0.09936914466793381,46.24414972413827,-0.0021360639666963763,0.2621813026132084,-0.26410328412735445,-0.42176336682731885,0.30000000000000004,0.0,0.7,-0.022585707231114083,57762.167458223856,27,27
2026-05-15,-0.6457784864738229,-0.48838228920263516,0.0647383403802125,45.99758737963219,-0.0037515779847368813,-0.47161547257865905,-0.27870055576072644,-0.7204197781431788,0.30000000000000004,0.0,0.7,-0.026752509921622036,56326.799328158486,27,27
2026-05-16,-0.9944349844133228,-0.8299140320419418,0.047576870088116396,41.44072865005857,-0.005662197943060043,-0.8275534150140582,-0.5970198964413874,-1.0659556570130075,0.30000000000000004,0.0,0.7,-0.03992952009288464,56971.4864353669,27,27
2026-05-17,-0.7280803147584518,-0.4103986815752306,0.0724166118467179,48.80123151638299,-0.004964302207192208,-0.2889022571537852,-0.06649311340907932,-0.916299482303309,0.30000000000000004,0.0,0.7,-0.02206734110511488,56457.568054977826,27,27
2026-05-18,-1.2828384607971723,-1.1894863420362507,0.027188281806514142,35.59611501929645,-0.007128290218747276,-1.2434939384250694,-1.0072621565974318,-1.299700398956645,0.30000000000000004,0.0,0.7,0.007631358590806991,54819.91607027871,27,27
2026-05-19,-1.2244351047888644,-0.9114056524818184,0.03755051039984853,44.13413471070049,-0.007408705294274339,-1.0011889662273206,-0.3829881986543932,-1.3201120213152406,0.30000000000000004,0.0,0.7,-0.01688170461733185,54696.64232302442,27,27
2026-05-20,-1.057172676370468,-0.8042367970632254,0.04496114714380825,43.55717141725242,-0.006665311281125371,-0.8285757903795372,-0.42087883267145343,-1.1551427703665813,0.30000000000000004,0.0,0.7,,55211.69964274339,27,27
2026-05-21,0.9360078283807124,1.0651163689018104,0.17220792096698737,56.569979059689814,0.0023436703937506588,1.8569448820142698,0.5331408673063921,0.5413205196806162,0.30000000000000004,0.0,0.7,,55238.26650772895,27,27
2026-05-22,0.6640386226571949,0.4617212007869831,0.10438523741288126,52.318758676180046,0.003606877827019991,0.4142633049834263,0.21563440860418423,0.7710851873745245,0.30000000000000004,0.0,0.7,,53773.26976376727,27,27
2026-05-23,0.16911817307639204,0.05461120113299417,0.06542570626864297,53.68494528087999,0.0017827227582773242,-0.4140047886625987,0.31501570817177166,0.4190280138216739,0.30000000000000004,0.0,0.7,,,27,27
