date,level,name,term,combined_compound,rsi,macd_hist,asset_seta_score,universe,weighting,seta_score
2026-05-15,asset,AFRM,AFRM,0.5881833333333334,58.86805227291064,-0.0017843357185540754,-0.0988054490469823,stocks,mcap,
2026-05-16,asset,AFRM,AFRM,,58.86805227291064,-0.001427468574843438,,stocks,mcap,
2026-05-17,asset,AFRM,AFRM,0.66445,58.86805227291064,-0.0011419748598751056,-0.0014609090158613502,stocks,mcap,
2026-05-18,asset,AFRM,AFRM,0.37095,58.86805227291064,-0.0009135798879000845,-0.34618918410875166,stocks,mcap,
2026-05-19,asset,AFRM,AFRM,0.11549999999999999,58.86805227291064,-0.0007308639103200676,-0.6444559252057168,stocks,mcap,
2026-05-20,asset,AFRM,AFRM,-0.5062000000000001,58.86805227291064,-0.0005846911282567646,-1.3211653290548389,stocks,mcap,
2026-05-21,asset,AFRM,AFRM,0.02865781620770693,58.86805227291064,-0.0004677529026055893,-0.6942263552132224,stocks,mcap,
2026-05-22,asset,AFRM,AFRM,0.5857207306444645,58.86805227291064,-0.000374202322085182,-0.05054938500689879,stocks,mcap,
2026-05-23,asset,AFRM,AFRM,,58.86805227291064,-0.00029936185766832324,,stocks,mcap,
2026-03-24,asset,AMC,AMC,0.062041772062363755,,0.0,,stocks,mcap,
2026-03-25,asset,AMC,AMC,0.019851990248907374,,-0.00037652421652420995,,stocks,mcap,
2026-03-26,asset,AMC,AMC,0.10789527005951076,,-0.0021682224007922458,,stocks,mcap,
2026-03-27,asset,AMC,AMC,0.06614850749948797,,-0.004263044369654136,,stocks,mcap,
2026-03-28,asset,AMC,AMC,0.19788281225798496,,-0.0034104354957233086,,stocks,mcap,
2026-03-29,asset,AMC,AMC,-0.04658107361231293,,-0.002728348396578647,,stocks,mcap,
2026-03-30,asset,AMC,AMC,0.20593385974923237,,-0.0021436094175226266,,stocks,mcap,
2026-03-31,asset,AMC,AMC,0.32638029424733067,,-0.0015642215607367732,,stocks,mcap,
2026-04-01,asset,AMC,AMC,0.0797237817581039,,0.0021097685529284102,,stocks,mcap,
2026-04-02,asset,AMC,AMC,0.254094158923752,,0.010078696739470039,,stocks,mcap,
2026-04-03,asset,AMC,AMC,0.34562816724144635,,0.008062957391576031,,stocks,mcap,
2026-04-04,asset,AMC,AMC,0.11321568440984266,,0.006450365913260825,,stocks,mcap,
2026-04-05,asset,AMC,AMC,0.05754838955680427,,0.00516029273060866,,stocks,mcap,
2026-04-06,asset,AMC,AMC,0.15691485222365623,,0.03133537773449501,,stocks,mcap,
2026-04-07,asset,AMC,AMC,0.171196740401132,,0.036072438832947015,,stocks,mcap,
2026-04-08,asset,AMC,AMC,0.3767291288217742,,0.04079132251814087,,stocks,mcap,
2026-04-09,asset,AMC,AMC,0.3311343400478008,,0.04196758640635777,,stocks,mcap,
2026-04-10,asset,AMC,AMC,0.02711438557444885,,0.04012791388430904,,stocks,mcap,
2026-04-11,asset,AMC,AMC,0.5059835423522477,,0.03210233110744722,,stocks,mcap,
2026-04-12,asset,AMC,AMC,0.21336999073851026,,0.025681864885957778,,stocks,mcap,
2026-04-13,asset,AMC,AMC,0.3553271992305107,,0.03795228897996841,,stocks,mcap,
2026-04-14,asset,AMC,AMC,0.20738348839671314,,0.042236875601918925,,stocks,mcap,
2026-04-15,asset,AMC,AMC,0.1042940586778935,,0.05022169043216476,,stocks,mcap,
2026-04-16,asset,AMC,AMC,-0.011893272645432088,,0.04786733791370043,,stocks,mcap,
2026-04-17,asset,AMC,AMC,0.3341214560805493,85.09144384118575,0.058830391091226425,,stocks,mcap,
2026-04-18,asset,AMC,AMC,0.45573869753560264,85.09144384118575,0.04706431287298113,,stocks,mcap,
2026-04-19,asset,AMC,AMC,0.18005086628762437,85.09144384118575,0.0376514502983849,,stocks,mcap,
2026-04-20,asset,AMC,AMC,0.3520122009497349,85.09144384118575,0.051929523216708684,,stocks,mcap,
2026-04-21,asset,AMC,AMC,0.2553965453097246,64.74592382991206,0.037477368091930724,,stocks,mcap,
2026-04-22,asset,AMC,AMC,0.18270877452620504,66.5030941212504,0.02746975584174899,,stocks,mcap,
2026-04-23,asset,AMC,AMC,0.2538056132954533,63.11524937857715,0.015604490295672624,,stocks,mcap,
2026-04-24,asset,AMC,AMC,-0.055318143981469926,60.62094032511141,0.0037994913271308106,,stocks,mcap,
2026-04-25,asset,AMC,AMC,0.06109472493793625,60.62094032511141,0.0030395930617046207,,stocks,mcap,
2026-04-26,asset,AMC,AMC,-0.016579848311525407,60.62094032511141,0.00243167444936368,,stocks,mcap,
2026-04-27,asset,AMC,AMC,0.19710703276769048,60.62094032511141,-0.0061217086480588045,,stocks,mcap,
2026-04-28,asset,AMC,AMC,0.34701418273514656,59.5655130195162,-0.013403746218347556,,stocks,mcap,
2026-04-29,asset,AMC,AMC,-0.07337987116387976,53.07775772524158,-0.023982917655967162,,stocks,mcap,
2026-04-30,asset,AMC,AMC,0.24103560759238365,50.13729830842126,-0.033466722604230115,,stocks,mcap,
2026-05-01,asset,AMC,AMC,0.24271546993778348,45.397525399131496,-0.043605068815199655,,stocks,mcap,
2026-05-02,asset,AMC,AMC,-0.006038753329976956,45.397525399131496,-0.03488405505215972,,stocks,mcap,
2026-05-03,asset,AMC,AMC,0.32931318954757843,45.397525399131496,-0.027907244041727786,,stocks,mcap,
2026-05-04,asset,AMC,AMC,0.18598880294590658,45.397525399131496,-0.041115248642383195,,stocks,mcap,
2026-05-05,asset,AMC,AMC,0.2677915873495563,56.46815681458346,-0.03516316359250973,,stocks,mcap,
2026-05-06,asset,AMC,AMC,0.3276448047990523,59.06914905871534,-0.027463190322312703,-0.07060201682907358,stocks,mcap,
2026-05-07,asset,AMC,AMC,0.13705623031219508,51.16743085428277,-0.029857728583291374,-0.7744617886468648,stocks,mcap,
2026-05-08,asset,AMC,AMC,0.24612931488603484,49.967700573440574,-0.0320039672715917,-0.49620534520097404,stocks,mcap,
2026-05-09,asset,AMC,AMC,0.4088367906722529,49.967700573440574,-0.025603173817273367,0.025533835078894063,stocks,mcap,
2026-05-10,asset,AMC,AMC,0.1278314678775755,49.967700573440574,-0.020482539053818694,-0.6896235210410442,stocks,mcap,
2026-05-11,asset,AMC,AMC,0.24556153857699917,49.967700573440574,-0.03382832194819524,-0.4784290591431156,stocks,mcap,
2026-05-12,asset,AMC,AMC,0.3707263227854849,45.000474977999225,-0.04109420716026589,-0.29366065524753565,stocks,mcap,
2026-05-13,asset,AMC,AMC,0.3039447460136221,44.44655020656813,-0.044717754555184445,-0.5042778282616917,stocks,mcap,
2026-05-14,asset,AMC,AMC,0.2036284291629162,45.17334221783586,-0.044490128743595744,-0.7430487406945003,stocks,mcap,
2026-05-15,asset,AMC,AMC,0.4159217712970009,41.65227906155584,-0.04622642916137107,-0.22043903770057877,stocks,mcap,
2026-05-16,asset,AMC,AMC,0.4241064796831482,41.65227906155584,-0.036981143329096855,-0.10507961440679087,stocks,mcap,
2026-05-17,asset,AMC,AMC,0.04007806064467671,41.65227906155584,-0.029584914663277485,-1.0778572954189598,stocks,mcap,
2026-05-18,asset,AMC,AMC,0.28877029923641645,41.65227906155584,-0.028491926473046797,-0.362788920846348,stocks,mcap,
2026-05-19,asset,AMC,AMC,0.1747279965377505,41.65227906155584,-0.024703405006675738,-0.6312123500748799,stocks,mcap,
2026-05-20,asset,AMC,AMC,0.17994605226836535,53.147515989637924,-0.010826851913910805,-0.22434213606729897,stocks,mcap,
2026-05-21,asset,AMC,AMC,0.35014127917865817,55.50748178619277,0.0010118090490274698,0.4207030546031668,stocks,mcap,
2026-05-22,asset,AMC,AMC,0.40912341224273696,52.65141837172954,0.00584483731248117,0.5559305979199249,stocks,mcap,
2026-05-23,asset,AMC,AMC,,52.65141837172954,0.004675869849984936,,stocks,mcap,
2026-03-24,asset,AMD,AMD,0.1182418286543172,,0.0,,stocks,mcap,
2026-03-25,asset,AMD,AMD,0.18500758734507905,,0.9508831908831781,,stocks,mcap,
2026-03-26,asset,AMD,AMD,0.13782061581747418,,0.44187277700665617,,stocks,mcap,
2026-03-27,asset,AMD,AMD,0.257577791703256,,-0.017098604543351048,,stocks,mcap,
2026-03-28,asset,AMD,AMD,0.3622437862419209,,-0.013678883634680838,,stocks,mcap,
2026-03-29,asset,AMD,AMD,0.36783005110292866,,-0.010943106907744693,,stocks,mcap,
2026-03-30,asset,AMD,AMD,0.2597992256882565,,-0.9911899454469439,,stocks,mcap,
2026-03-31,asset,AMD,AMD,0.03778049415525429,,-0.7892334253432493,,stocks,mcap,
2026-04-01,asset,AMD,AMD,0.3814031695234823,,-0.18761564799993474,,stocks,mcap,
2026-04-02,asset,AMD,AMD,0.30070106026885485,,0.6659388872009678,,stocks,mcap,
2026-04-03,asset,AMD,AMD,0.07442440492773465,,0.5327511097607742,,stocks,mcap,
2026-04-04,asset,AMD,AMD,0.35105544723150073,,0.42620088780861937,,stocks,mcap,
2026-04-05,asset,AMD,AMD,0.44619794519710804,,0.34096071024689545,,stocks,mcap,
2026-04-06,asset,AMD,AMD,0.20411973955029467,,1.6974360266876647,,stocks,mcap,
2026-04-07,asset,AMD,AMD,0.0908724717393658,,1.9478468205667776,,stocks,mcap,
2026-04-08,asset,AMD,AMD,0.24629944188516573,,2.647991232298838,,stocks,mcap,
2026-04-09,asset,AMD,AMD,0.26487806566516486,,3.238199307181687,,stocks,mcap,
2026-04-10,asset,AMD,AMD,0.37651295900137843,,3.9496484586161036,,stocks,mcap,
2026-04-11,asset,AMD,AMD,0.27305343293635925,,3.1597187668928823,,stocks,mcap,
2026-04-12,asset,AMD,AMD,0.24785588765497252,,2.5277750135143053,,stocks,mcap,
2026-04-13,asset,AMD,AMD,0.38350109401873733,,3.7951144303886544,,stocks,mcap,
2026-04-14,asset,AMD,AMD,0.4120734867357105,,4.223329646022901,,stocks,mcap,
2026-04-15,asset,AMD,AMD,0.33219291276902524,,4.399937497395442,,stocks,mcap,
2026-04-16,asset,AMD,AMD,0.32031709389491575,,5.490200178965267,,stocks,mcap,
2026-04-17,asset,AMD,AMD,0.20818660028110617,94.90502310074868,5.806465906573088,,stocks,mcap,
2026-04-18,asset,AMD,AMD,0.37912704405600023,94.90502310074868,4.645172725258471,,stocks,mcap,
2026-04-19,asset,AMD,AMD,0.46125125883552465,94.90502310074868,3.7161381802067766,,stocks,mcap,
2026-04-20,asset,AMD,AMD,0.3219571677810775,94.90502310074868,4.3685606283751035,,stocks,mcap,
2026-04-21,asset,AMD,AMD,0.25806181984096016,95.33293791535502,4.3838790703132045,,stocks,mcap,
2026-04-22,asset,AMD,AMD,0.377474139745078,95.92951487914183,5.234470730888681,,stocks,mcap,
2026-04-23,asset,AMD,AMD,0.1966470895023876,95.98401208766732,5.460793573689003,,stocks,mcap,
2026-04-24,asset,AMD,AMD,0.2912732550213493,96.97484994624571,7.863161672680132,,stocks,mcap,
2026-04-25,asset,AMD,AMD,0.410657452893418,96.97484994624571,6.290529338144104,,stocks,mcap,
2026-04-26,asset,AMD,AMD,0.17588634445059267,96.97484994624571,5.032423470515283,,stocks,mcap,
2026-04-27,asset,AMD,AMD,0.16187894036169623,96.97484994624571,6.961389143076531,,stocks,mcap,
2026-04-28,asset,AMD,AMD,0.16496225868488185,89.03199503443318,5.599002729511948,,stocks,mcap,
2026-04-29,asset,AMD,AMD,0.1837292089419853,89.91437431973645,5.102087951151095,,stocks,mcap,
2026-04-30,asset,AMD,AMD,0.21014991874676778,90.90015707546897,5.384139900157031,,stocks,mcap,
2026-05-01,asset,AMD,AMD,0.18050346619940702,91.22180009019452,5.4043217985613765,,stocks,mcap,
2026-05-02,asset,AMD,AMD,0.27433122046380415,91.22180009019452,4.323457438849097,,stocks,mcap,
2026-05-03,asset,AMD,AMD,0.17716707006072918,91.22180009019452,3.458765951079279,,stocks,mcap,
2026-05-04,asset,AMD,AMD,0.16520310184659437,91.22180009019452,2.438151003578561,,stocks,mcap,
2026-05-05,asset,AMD,AMD,0.15770847453959136,92.07611122925056,1.8881586026308739,,stocks,mcap,
2026-05-06,asset,AMD,AMD,0.2800654923031947,94.38683891483576,5.364346241915378,0.42745561077770733,stocks,mcap,
2026-05-07,asset,AMD,AMD,0.21291593063195413,88.92642083891818,6.124187098563702,-0.3073145916650125,stocks,mcap,
2026-05-08,asset,AMD,AMD,0.2763560651574404,90.96154378955305,8.93504586512335,0.4727200205713395,stocks,mcap,
2026-05-09,asset,AMD,AMD,0.2806670671749631,90.96154378955305,7.148036692098678,0.267747898349348,stocks,mcap,
2026-05-10,asset,AMD,AMD,0.3596725811862386,90.96154378955305,5.718429353678943,0.4061432478411292,stocks,mcap,
2026-05-11,asset,AMD,AMD,0.30611978049850413,90.96154378955305,9.80865389331914,0.6339883724797453,stocks,mcap,
2026-05-12,asset,AMD,AMD,0.22171986498261678,86.17506113885337,8.588373751634734,-0.29278845917789487,stocks,mcap,
2026-05-13,asset,AMD,AMD,0.17948021342253329,85.13047353279585,6.777082986301558,-0.672443047928061,stocks,mcap,
2026-05-14,asset,AMD,AMD,0.31905127978942244,85.41704864172533,5.120948193875314,-0.20902739411346472,stocks,mcap,
2026-05-15,asset,AMD,AMD,0.14471548748071336,75.82465232164917,1.735441423286943,-1.722506804989111,stocks,mcap,
2026-05-16,asset,AMD,AMD,0.12251325227086447,75.82465232164917,1.3883531386295545,-1.6533897428911837,stocks,mcap,
2026-05-17,asset,AMD,AMD,0.25057651218167165,75.82465232164917,1.1106825109036436,-1.0559705164278776,stocks,mcap,
2026-05-18,asset,AMD,AMD,0.2793942143534877,75.82465232164917,-1.8463285364838669,-1.1669106741204702,stocks,mcap,
2026-05-19,asset,AMD,AMD,0.27636925490317427,72.84186790837904,-4.334108957850212,-1.4358326815209108,stocks,mcap,
2026-05-20,asset,AMD,AMD,0.20471759472371043,76.72407515075624,-3.967251678403997,-1.4463497711576925,stocks,mcap,
2026-05-21,asset,AMD,AMD,0.17734656209134983,76.93691036910995,-3.832884650867612,-1.469930892956276,stocks,mcap,
2026-05-22,asset,AMD,AMD,0.08095615669029041,78.78395358776048,-2.836779449559465,-1.6401370669291688,stocks,mcap,
2026-05-23,asset,AMD,AMD,,78.78395358776048,-2.269423559647578,,stocks,mcap,
2026-03-24,asset,AMZN,AMZN,0.37362817983544544,,0.0,,stocks,mcap,
2026-03-25,asset,AMZN,AMZN,0.38983687762362096,,0.2852649572649625,,stocks,mcap,
2026-03-26,asset,AMZN,AMZN,0.27932603306168297,,0.18233961087976694,,stocks,mcap,
2026-03-27,asset,AMZN,AMZN,0.267033925414216,,-0.41610115464571756,,stocks,mcap,
2026-03-28,asset,AMZN,AMZN,0.20436450966064348,,-0.332880923716574,,stocks,mcap,
2026-03-29,asset,AMZN,AMZN,0.4097558204914165,,-0.26630473897325924,,stocks,mcap,
2026-03-30,asset,AMZN,AMZN,0.157629914152682,,-0.7109931199811497,,stocks,mcap,
2026-03-31,asset,AMZN,AMZN,0.12540839225993092,,-0.3261804265397665,,stocks,mcap,
2026-04-01,asset,AMZN,AMZN,0.2203722405593562,,0.08250446531780942,,stocks,mcap,
2026-04-02,asset,AMZN,AMZN,0.20199782714376804,,0.2867052491101945,,stocks,mcap,
2026-04-03,asset,AMZN,AMZN,0.29181091852524677,,0.22936419928815563,,stocks,mcap,
2026-04-04,asset,AMZN,AMZN,0.30066220312265846,,0.18349135943052453,,stocks,mcap,
2026-04-05,asset,AMZN,AMZN,0.19266087815514416,,0.14679308754441964,,stocks,mcap,
2026-04-06,asset,AMZN,AMZN,0.3743814992885751,,0.7556257301745826,,stocks,mcap,
2026-04-07,asset,AMZN,AMZN,0.3595823746177033,,0.9013638073788998,,stocks,mcap,
